"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
543,159,"dam",0,0,149876.129726997,5225437.09253873,0.0286820273735572,0.0286814636731808,0.00196538218149814,"1",-811882.715,-1098954.255,c(-811882.715, -1098954.255)
545,160,"dam",0,0,149878.463515342,5225437.09253873,0.028682473994252,0.0286814636731808,0.00352255757462923,"1",-809220.160999998,-1098557.172,c(-809220.160999998, -1098557.172)
546,161,"dam",0,0,149876.326828655,5225437.09253873,0.0286820650932072,0.0286814636731808,0.00209689447247568,"1",-809283.897999998,-1098171.898,c(-809283.897999998, -1098171.898)
547,162,"dam",0,0,149885.677960002,5225437.09253873,0.0286838546337147,0.0286814636731808,0.00833625703746616,"1",-810208.579999998,-1097002.331,c(-810208.579999998, -1097002.331)
548,163,"dam",0,0,149875.596238197,5225437.09253873,0.0286819252789783,0.0286814636731808,0.00160942203896558,"1",-810676.421,-1095804.534,c(-810676.421, -1095804.534)
549,164,"dam",0,0,149873.705108186,5225437.09253873,0.0286815633704952,0.0286814636731808,0.000347601906098358,"1",-810686.822999999,-1095403.985,c(-810686.822999999, -1095403.985)
550,165,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-810543.590999998,-1095218.277,c(-810543.590999998, -1095218.277)
551,166,"dam",0,0,149873.388829606,5225437.09253873,0.0286815028437729,0.0286814636731808,0.000136571105648585,"1",-810428.316,-1094979.59,c(-810428.316, -1094979.59)
552,167,"dam",0,0,149873.253866125,5225437.09253873,0.0286814770156022,0.0286814636731808,4.65193182648124e-05,"1",-810546.686999999,-1094841.579,c(-810546.686999999, -1094841.579)
553,168,"dam",0,0,149873.383551681,5225437.09253873,0.0286815018337283,0.0286814636731808,0.000133049511962054,"1",-810694.563999999,-1094833.739,c(-810694.563999999, -1094833.739)
554,169,"dam",0,0,149873.456415323,5225437.09253873,0.0286815157777563,0.0286814636731808,0.000181666375520936,"1",-811084.278999999,-1094716.098,c(-811084.278999999, -1094716.098)
556,170,"dam",0,0,149873.437241687,5225437.09253873,0.0286815121084679,0.0286814636731808,0.000168873135674906,"1",-810954.993000001,-1094498.35,c(-810954.993000001, -1094498.35)
557,171,"dam",0,0,149874.011939529,5225437.09253873,0.0286816220892851,0.0286814636731808,0.00055232921906064,"1",-810814.697000001,-1094064.318,c(-810814.697000001, -1094064.318)
558,172,"dam",0,0,149873.556834087,5225437.09253873,0.028681534995051,0.0286814636731808,0.000248668864972743,"1",-811167.368999999,-1093720.041,c(-811167.368999999, -1093720.041)
559,173,"dam",0,0,149885.553090163,5225437.09253873,0.0286838307371799,0.0286814636731808,0.00825294003849805,"1",-817608.129000001,-1098716.304,c(-817608.129000001, -1098716.304)
560,174,"dam",0,0,149876.465991483,5225437.09253873,0.0286820917250133,0.0286814636731808,0.00218974819287947,"1",-814900.556000002,-1098324.444,c(-814900.556000002, -1098324.444)
561,175,"dam",0,0,149874.653226327,5225437.09253873,0.0286817448133342,0.0286814636731808,0.000980215502803527,"1",-815922.828000002,-1076126.371,c(-815922.828000002, -1076126.371)
562,176,"dam",0,0,149873.868066926,5225437.09253873,0.0286815945561619,0.0286814636731808,0.000456332991305925,"1",-811351.135000002,-1093603.887,c(-811351.135000002, -1093603.887)
563,177,"dam",0,0,149874.738032114,5225437.09253873,0.0286817610427491,0.0286814636731808,0.00103680053314928,"1",-811593.995000001,-1092520.961,c(-811593.995000001, -1092520.961)
564,178,"dam",0,0,149875.066833201,5225437.09253873,0.0286818239659232,0.0286814636731808,0.0012561867359978,"1",-811943.170000002,-1092408.969,c(-811943.170000002, -1092408.969)
565,179,"dam",0,0,149877.069055015,5225437.09253873,0.0286822071342166,0.0286814636731808,0.00259213073740855,"1",-812879.91,-1091378.162,c(-812879.91, -1091378.162)
569,180,"dam",0,0,149875.509759069,5225437.09253873,0.0286819087293334,0.0286814636731808,0.00155172050370974,"1",-812967.475000001,-1090594.094,c(-812967.475000001, -1090594.094)
570,181,"dam",0,0,149873.78639736,5225437.09253873,0.0286815789269306,0.0286814636731808,0.000401840544327342,"1",-812716.184999999,-1082182.609,c(-812716.184999999, -1082182.609)
571,182,"dam",0,0,149873.567218251,5225437.09253873,0.0286815369822845,0.0286814636731808,0.000255597498638377,"1",-813142.105999999,-1081002.606,c(-813142.105999999, -1081002.606)
572,183,"dam",0,0,149876.135518636,5225437.09253873,0.0286820284819121,0.0286814636731808,0.00196924654105871,"1",-812950.842999998,-1080515.302,c(-812950.842999998, -1080515.302)
573,184,"dam",0,0,149874.984527411,5225437.09253873,0.0286818082149364,0.0286814636731808,0.00120126978015459,"1",-813794.033,-1079461.409,c(-813794.033, -1079461.409)
574,185,"dam",0,0,149873.837621539,5225437.09253873,0.0286815887297812,0.0286814636731808,0.000436018892846384,"1",-814279.109999999,-1079025.282,c(-814279.109999999, -1079025.282)
575,186,"dam",0,0,149874.647748802,5225437.09253873,0.0286817437650917,0.0286814636731808,0.000976560729397855,"1",-814356.476,-1078351.543,c(-814356.476, -1078351.543)
576,187,"dam",0,0,149873.633489336,5225437.09253873,0.0286815496646849,0.0286814636731808,0.000299815605966523,"1",-813887.169,-1079136.417,c(-813887.169, -1079136.417)
577,188,"dam",0,0,149874.457511771,5225437.09253873,0.0286817073591361,0.0286814636731808,0.000849628728904044,"1",-814634.627999999,-1077833.622,c(-814634.627999999, -1077833.622)
579,189,"dam",0,0,149875.794513992,5225437.09253873,0.0286819632233245,0.0286814636731808,0.00174171774969377,"1",-815214.072000001,-1077587.198,c(-815214.072000001, -1077587.198)
580,190,"dam",0,0,149873.353520155,5225437.09253873,0.0286814960865485,0.0286814636731808,0.000113011553560203,"1",-812702.943,-1081942.017,c(-812702.943, -1081942.017)
581,191,"dam",0,0,149873.565662233,5225437.09253873,0.0286815366845069,0.0286814636731808,0.000254559275323784,"1",-812814.984999999,-1081618.481,c(-812814.984999999, -1081618.481)
582,192,"dam",0,0,149873.286006041,5225437.09253873,0.0286814831662679,0.0286814636731808,6.7964059562489e-05,"1",-816011.495000001,-1075830.972,c(-816011.495000001, -1075830.972)
583,193,"dam",0,0,149873.46070652,5225437.09253873,0.0286815165989695,0.0286814636731808,0.000184529594572711,"1",-816127.655999999,-1075847.796,c(-816127.655999999, -1075847.796)
584,194,"dam",0,0,149876.835351412,5225437.09253873,0.0286821624099957,0.0286814636731808,0.00243619650256582,"1",-816790.263,-1075675.951,c(-816790.263, -1075675.951)
585,195,"dam",0,0,149873.428114,5225437.09253873,0.0286815103616883,0.0286814636731808,0.000162782862269619,"1",-812989.598999999,-1081152.564,c(-812989.598999999, -1081152.564)
586,196,"dam",0,0,149883.088303528,5225437.09253873,0.0286833590471392,0.0286814636731808,0.00660835855522758,"1",-817988.91,-1074967.749,c(-817988.91, -1074967.749)
587,197,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-819701.475000001,-1073856.516,c(-819701.475000001, -1073856.516)
588,198,"dam",0,0,149877.196907656,5225437.09253873,0.0286822316015748,0.0286814636731808,0.00267743795350414,"1",-819283.932,-1074199.174,c(-819283.932, -1074199.174)
590,199,"dam",0,0,149874.664619655,5225437.09253873,0.0286817469936931,0.0286814636731808,0.000987817482188987,"1",-819830.829999998,-1073829.904,c(-819830.829999998, -1073829.904)
591,200,"dam",0,0,149878.205145915,5225437.09253873,0.0286824245496941,0.0286814636731808,0.00335016554342351,"1",-819671.579999998,-1073279.65,c(-819671.579999998, -1073279.65)
592,201,"dam",0,0,149875.459499661,5225437.09253873,0.0286818991111124,0.0286814636731808,0.00151818587979301,"1",-813412.789000001,-1089625.86,c(-813412.789000001, -1089625.86)
593,202,"dam",0,0,149875.585613363,5225437.09253873,0.0286819232456872,0.0286814636731808,0.00160233282243721,"1",-813419.579999998,-1088804.851,c(-813419.579999998, -1088804.851)
594,203,"dam",0,0,149875.100836021,5225437.09253873,0.0286818304730956,0.0286814636731808,0.00127887446377821,"1",-813144.184,-1088328.438,c(-813144.184, -1088328.438)
595,204,"dam",0,0,149873.978578837,5225437.09253873,0.0286816157049979,0.0286814636731808,0.000530069939290344,"1",-813517.774,-1087950.746,c(-813517.774, -1087950.746)
596,205,"dam",0,0,149874.003556771,5225437.09253873,0.0286816204850637,0.0286814636731808,0.000546735984905477,"1",-813899.124000002,-1087833.113,c(-813899.124000002, -1087833.113)
597,206,"dam",0,0,149909.512862939,5225437.09253873,0.028688415956053,0.0286814636731808,0.0242396376676244,"1",-809330.552000001,-1003650.7,c(-809330.552000001, -1003650.7)
598,207,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-807324.140000001,-1002138.98,c(-807324.140000001, -1002138.98)
600,208,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-806700.221999999,-1002290.281,c(-806700.221999999, -1002290.281)
601,209,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-792522.620000001,-1049627.49,c(-792522.620000001, -1049627.49)
602,210,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-785614.759,-1044773.054,c(-785614.759, -1044773.054)
603,211,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-783540.842999998,-1044207.021,c(-783540.842999998, -1044207.021)
604,212,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-795490.434999999,-1049344.806,c(-795490.434999999, -1049344.806)
605,213,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-806947.07,-1052406.317,c(-806947.07, -1052406.317)
606,214,"dam",0,0,150027.447249134,5225437.09253873,0.0287109852424315,0.0286814636731808,0.102929088930405,"1",-804195.646000002,-1051166.779,c(-804195.646000002, -1051166.779)
607,215,"dam",0,0,149942.635710853,5225437.09253873,0.0286947547268251,0.0286814636731808,0.0463402209725125,"1",-801066.225000001,-1052094.067,c(-801066.225000001, -1052094.067)
608,216,"dam",0,0,150771.714284094,5225437.09253873,0.0288534167791202,0.0286814636731808,0.599526955453741,"1",-796499.234000001,-1049767.546,c(-796499.234000001, -1049767.546)
610,217,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-760676.329999998,-992317.219999999,c(-760676.329999998, -992317.219999999)
611,218,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-772558.875999998,-1005847.804,c(-772558.875999998, -1005847.804)
612,219,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-755509.322000001,-1000440.399,c(-755509.322000001, -1000440.399)
613,220,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-755021.320999999,-993618.640000001,c(-755021.320999999, -993618.640000001)
614,221,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-802577.98,-1007164.69,c(-802577.98, -1007164.69)
615,222,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-786946.116999999,-1006395.95,c(-786946.116999999, -1006395.95)
616,223,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-801812.07,-1007352.334,c(-801812.07, -1007352.334)
617,224,"dam",0,0,153972.217155572,5225437.09253873,0.0294659019769706,0.0286814636731808,2.73500094949225,"1",-778631.300000001,-1005937.09,c(-778631.300000001, -1005937.09)
618,225,"dam",0,0,150534.803819684,5225437.09253873,0.0288080788561457,0.0286814636731808,0.441453003959708,"1",-782802.285,-1006842.43,c(-782802.285, -1006842.43)
620,226,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-771969.734000001,-1003712.411,c(-771969.734000001, -1003712.411)
621,227,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-792288.405000001,-1008512.807,c(-792288.405000001, -1008512.807)
622,228,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-769455.16,-1004841.616,c(-769455.16, -1004841.616)
623,229,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-763494.872000001,-1004589.153,c(-763494.872000001, -1004589.153)
624,230,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-756714.699000001,-1002296.439,c(-756714.699000001, -1002296.439)
625,231,"dam",0,0,149874.048505356,5225437.09253873,0.0286816290869442,0.0286814636731808,0.000576727064104565,"1",-788486.743000001,-1037945.942,c(-788486.743000001, -1037945.942)
626,232,"dam",0,0,149873.577514001,5225437.09253873,0.0286815389525982,0.0286814636731808,0.000262467140042699,"1",-782773.103,-1041692.347,c(-782773.103, -1041692.347)
627,233,"dam",0,0,149876.554963916,5225437.09253873,0.0286821087518058,0.0286814636731808,0.00224911333800925,"1",-790102.07,-1035845.32,c(-790102.07, -1035845.32)
628,234,"dam",0,0,149873.577554407,5225437.09253873,0.0286815389603308,0.0286814636731808,0.000262494100092302,"1",-783256.670000002,-1041422.766,c(-783256.670000002, -1041422.766)
629,235,"dam",0,0,149873.551238209,5225437.09253873,0.0286815339241591,0.0286814636731808,0.000244935122685985,"1",-782938.989999998,-1041926.25,c(-782938.989999998, -1041926.25)
631,236,"dam",0,0,149874.337548144,5225437.09253873,0.0286816844015108,0.0286814636731808,0.000769585306085919,"1",-782430.989999998,-1043339.18,c(-782430.989999998, -1043339.18)
632,237,"dam",0,0,149873.427350895,5225437.09253873,0.0286815102156516,0.0286814636731808,0.000162273694800306,"1",-788482.34,-1038062.54,c(-788482.34, -1038062.54)
633,238,"dam",0,0,149873.879562133,5225437.09253873,0.0286815967560177,0.0286814636731808,0.000464002947563367,"1",-786449.346999999,-1040399.218,c(-786449.346999999, -1040399.218)
634,239,"dam",0,0,149873.45047293,5225437.09253873,0.0286815146405515,0.0286814636731808,0.000177701428459382,"1",-783471.372000001,-1041342.151,c(-783471.372000001, -1041342.151)
635,240,"dam",0,0,149876.785870133,5225437.09253873,0.0286821529406866,0.0286814636731808,0.00240318107067538,"1",-783892.666999999,-1041092.547,c(-783892.666999999, -1041092.547)
636,241,"dam",0,0,149940.472568454,5225437.09253873,0.0286943407629095,0.0286814636731808,0.0448969058044938,"1",-782850.054000001,-1043515.475,c(-782850.054000001, -1043515.475)
637,242,"dam",0,0,149877.535781753,5225437.09253873,0.0286822964524364,0.0286814636731808,0.00290354517845618,"1",-782432.243000001,-1042882.618,c(-782432.243000001, -1042882.618)
638,243,"dam",0,0,149873.235390027,5225437.09253873,0.0286814734798028,0.0286814636731808,3.41914975479143e-05,"1",-782838.379999999,-1041907.5,c(-782838.379999999, -1041907.5)
639,244,"dam",0,0,149873.976381045,5225437.09253873,0.028681615284403,0.0286814636731808,0.000528603504729997,"1",-787313.190000001,-1039321.79,c(-787313.190000001, -1039321.79)
640,245,"dam",0,0,149873.595418193,5225437.09253873,0.0286815423789512,0.0286814636731808,0.00027441336773134,"1",-787434.829999998,-1039240.06,c(-787434.829999998, -1039240.06)
642,246,"dam",0,0,149879.319847038,5225437.09253873,0.0286826378717766,0.0286814636731808,0.00409392843129154,"1",-785739.813999999,-1040124.067,c(-785739.813999999, -1040124.067)
643,247,"dam",0,0,149875.237998643,5225437.09253873,0.0286818567221192,0.0286814636731808,0.00137039358532531,"1",-787672.25,-1038428.58,c(-787672.25, -1038428.58)
644,248,"dam",0,0,149874.649772375,5225437.09253873,0.0286817441523461,0.0286814636731808,0.000977910920058285,"1",-786440.52,-1040048.24,c(-786440.52, -1040048.24)
645,249,"dam",0,0,149873.84402029,5225437.09253873,0.0286815899543199,0.0286814636731808,0.000440288335948795,"1",-765877.539999999,-1044022.23,c(-765877.539999999, -1044022.23)
646,250,"dam",0,0,149893.132913361,5225437.09253873,0.0286852812997002,0.0286814636731808,0.0133104313044972,"1",-766990.059999999,-1042967.9,c(-766990.059999999, -1042967.9)
647,251,"dam",0,0,149874.345911955,5225437.09253873,0.0286816860021062,0.0286814636731808,0.000775165897836901,"1",-766140.046,-1044117.289,c(-766140.046, -1044117.289)
648,252,"dam",0,0,149874.894680223,5225437.09253873,0.0286817910207408,0.0286814636731808,0.00114132097191569,"1",-766047.390000001,-1043390.068,c(-766047.390000001, -1043390.068)
649,253,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-769281.464000002,-1052777.644,c(-769281.464000002, -1052777.644)
651,254,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-779626.734999999,-1044672.352,c(-779626.734999999, -1044672.352)
652,255,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-773610.186999999,-1048391.472,c(-773610.186999999, -1048391.472)
653,256,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-771041.675999999,-1050300.829,c(-771041.675999999, -1050300.829)
654,257,"dam",0,0,150535.280044143,5225437.09253873,0.0288081699919589,0.0286814636731808,0.441770755572011,"1",-764716.715999998,-1052806.232,c(-764716.715999998, -1052806.232)
655,258,"dam",0,0,149873.210762521,5225437.09253873,0.0286814687667988,0.0286814636731808,1.77592678049386e-05,"1",-769282.09,-1037927.95,c(-769282.09, -1037927.95)
656,259,"dam",0,0,149881.804413413,5225437.09253873,0.0286831133470969,0.0286814636731808,0.00575170756591794,"1",-769562.93,-1038559.98,c(-769562.93, -1038559.98)
657,260,"dam",0,0,149881.341992827,5225437.09253873,0.0286830248529523,0.0286814636731808,0.00544316632266971,"1",-765463.93,-1043551.23,c(-765463.93, -1043551.23)
658,261,"dam",0,0,149875.914737463,5225437.09253873,0.0286819862306766,0.0286814636731808,0.00182193454876704,"1",-762826.259,-1049551.729,c(-762826.259, -1049551.729)
659,262,"dam",0,0,149884.65079903,5225437.09253873,0.0286836580643266,0.0286814636731808,0.00765090363177503,"1",-762716.280000001,-1050455.95,c(-762716.280000001, -1050455.95)
660,263,"dam",0,0,149876.430909282,5225437.09253873,0.0286820850112781,0.0286814636731808,0.00216634026896983,"1",-763290.350000001,-1046736.41,c(-763290.350000001, -1046736.41)
