"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
18,876,"dam",0,0,153400.956171214,5225437.09253873,0.0293565788764831,0.029348133318907,0.0287771541866376,"1",-623049.323274494,-1020288.74460572,c(-623049.323274494, -1020288.74460572)
19,877,"dam",1,1,153356.824441388,5225437.09253873,0.029348133318907,0.029348133318907,0,"1",-622611.293000001,-1021818.338,c(-622611.293000001, -1021818.338)
20,878,"dam",0,0,153358.835813827,5225437.09253873,0.0293485182383698,0.029348133318907,0.00131156369857766,"1",-626531.480999999,-1005754.456,c(-626531.480999999, -1005754.456)
22,879,"dam",0,0,153363.427511343,5225437.09253873,0.0293493969586443,0.029348133318907,0.00430569032639197,"1",-626367.848999999,-1006727.737,c(-626367.848999999, -1006727.737)
23,880,"dam",0,0,153357.133975379,5225437.09253873,0.0293481925549067,0.029348133318907,0.000201839071332217,"1",-629515.609999999,-1003779.18,c(-629515.609999999, -1003779.18)
24,881,"dam",0,0,153365.761279572,5225437.09253873,0.0293498435754895,0.029348133318907,0.00582747994196446,"1",-623783.68,-1011224.75,c(-623783.68, -1011224.75)
25,882,"dam",0,0,153357.414206762,5225437.09253873,0.0293482461832212,0.029348133318907,0.000384570674362915,"1",-630719.500999998,-1003942.526,c(-630719.500999998, -1003942.526)
26,883,"dam",0,0,153410.814043917,5225437.09253873,0.02935846539287,0.029348133318907,0.0352052168044488,"1",-633099.046,-1028521.113,c(-633099.046, -1028521.113)
27,884,"dam",1,1,153356.824441388,5225437.09253873,0.029348133318907,0.029348133318907,0,"1",-622075.274,-1030022.468,c(-622075.274, -1030022.468)
28,885,"dam",0,0,153357.802532215,5225437.09253873,0.0293483204976652,0.029348133318907,0.000637787610610505,"1",-631995.901000001,-1028122.931,c(-631995.901000001, -1028122.931)
30,886,"dam",0,0,NA,NA,NA,NA,NA,NA,-632234.776999999,-1028356.968,c(-632234.776999999, -1028356.968)
31,887,"dam",0,0,NA,NA,NA,NA,NA,NA,-619046.443,-1029298.411,c(-619046.443, -1029298.411)
32,888,"dam",0,0,NA,NA,NA,NA,NA,NA,-619146.245999999,-1029379.121,c(-619146.245999999, -1029379.121)
33,889,"dam",0,0,NA,NA,NA,NA,NA,NA,-619748.844000001,-1029507.328,c(-619748.844000001, -1029507.328)
34,890,"dam",0,0,NA,NA,NA,NA,NA,NA,-620310.469000001,-1029545.11,c(-620310.469000001, -1029545.11)
35,891,"dam",0,0,NA,NA,NA,NA,NA,NA,-620854.555,-1029743.453,c(-620854.555, -1029743.453)
36,892,"dam",0,0,NA,NA,NA,NA,NA,NA,-626550.866,-1028871.984,c(-626550.866, -1028871.984)
37,893,"dam",0,0,NA,NA,NA,NA,NA,NA,-625565.623,-1029140.2,c(-625565.623, -1029140.2)
38,894,"dam",0,0,NA,NA,NA,NA,NA,NA,-625254.07,-1029376.299,c(-625254.07, -1029376.299)
39,895,"dam",1,1,NA,NA,NA,NA,NA,NA,-623238.23,-1030232.132,c(-623238.23, -1030232.132)
40,896,"dam",0,0,NA,NA,NA,NA,NA,NA,-623834.175999999,-1029825.708,c(-623834.175999999, -1029825.708)
41,897,"dam",0,0,NA,NA,NA,NA,NA,NA,-625968.487,-1029000.299,c(-625968.487, -1029000.299)
42,898,"dam",0,0,NA,NA,NA,NA,NA,NA,-623592.811000001,-1029916.604,c(-623592.811000001, -1029916.604)
43,899,"dam",0,0,NA,NA,NA,NA,NA,NA,-623969.686000001,-1029833.687,c(-623969.686000001, -1029833.687)
44,900,"dam",0,0,NA,NA,NA,NA,NA,NA,-616814.035,-1030252.616,c(-616814.035, -1030252.616)
45,901,"dam",0,0,NA,NA,NA,NA,NA,NA,-616397.329999998,-1030345.221,c(-616397.329999998, -1030345.221)
46,902,"dam",0,0,NA,NA,NA,NA,NA,NA,-616666.548999999,-1029981.685,c(-616666.548999999, -1029981.685)
47,903,"dam",0,0,NA,NA,NA,NA,NA,NA,-627940.039999999,-1028459.57,c(-627940.039999999, -1028459.57)
48,904,"dam",0,0,NA,NA,NA,NA,NA,NA,-628041.170000002,-1028361.12,c(-628041.170000002, -1028361.12)
49,905,"dam",0,0,NA,NA,NA,NA,NA,NA,-629441.289999999,-1028542.36,c(-629441.289999999, -1028542.36)
52,906,"dam",0,0,NA,NA,NA,NA,NA,NA,-630083.690000001,-1028501.89,c(-630083.690000001, -1028501.89)
53,907,"dam",1,1,NA,NA,NA,NA,NA,NA,-630416.010000002,-1028367.45,c(-630416.010000002, -1028367.45)
54,908,"dam",0,0,NA,NA,NA,NA,NA,NA,-629705.364999998,-1028560.534,c(-629705.364999998, -1028560.534)
55,909,"dam",0,0,NA,NA,NA,NA,NA,NA,-629101,-1028309.79,c(-629101, -1028309.79)
56,910,"dam",0,0,NA,NA,NA,NA,NA,NA,-630596.991,-1028286.446,c(-630596.991, -1028286.446)
57,911,"dam",0,0,NA,NA,NA,NA,NA,NA,-629851.920000002,-1028570.64,c(-629851.920000002, -1028570.64)
58,912,"dam",0,0,NA,NA,NA,NA,NA,NA,-628448.596999999,-1028408.087,c(-628448.596999999, -1028408.087)
59,913,"dam",1,1,NA,NA,NA,NA,NA,NA,-628274.969999999,-1028321.9,c(-628274.969999999, -1028321.9)
60,914,"dam",0,0,NA,NA,NA,NA,NA,NA,-617493.546999998,-1029390.995,c(-617493.546999998, -1029390.995)
61,915,"dam",0,0,NA,NA,NA,NA,NA,NA,-615893.162,-1029544.269,c(-615893.162, -1029544.269)
63,916,"dam",1,1,NA,NA,NA,NA,NA,NA,-606009.495999999,-1042313.068,c(-606009.495999999, -1042313.068)
64,917,"dam",1,1,NA,NA,NA,NA,NA,NA,-606084.478999998,-1042177.096,c(-606084.478999998, -1042177.096)
65,918,"dam",1,1,NA,NA,NA,NA,NA,NA,-605652.875,-1041506.2,c(-605652.875, -1041506.2)
67,919,"dam",1,1,NA,NA,NA,NA,NA,NA,-605781.752999999,-1041667.196,c(-605781.752999999, -1041667.196)
69,920,"dam",1,1,NA,NA,NA,NA,NA,NA,-606053.658,-1041672.507,c(-606053.658, -1041672.507)
68,921,"dam",1,1,NA,NA,NA,NA,NA,NA,-606098.840999998,-1041718.179,c(-606098.840999998, -1041718.179)
71,922,"dam",1,1,NA,NA,NA,NA,NA,NA,-606042.822000001,-1041821.457,c(-606042.822000001, -1041821.457)
74,923,"dam",1,1,NA,NA,NA,NA,NA,NA,-605929.870999999,-1042436.14,c(-605929.870999999, -1042436.14)
75,924,"dam",1,1,NA,NA,NA,NA,NA,NA,-605930.776999999,-1042563.073,c(-605930.776999999, -1042563.073)
73,925,"dam",1,1,NA,NA,NA,NA,NA,NA,-605920.480999999,-1042506.275,c(-605920.480999999, -1042506.275)
78,926,"dam",1,1,NA,NA,NA,NA,NA,NA,-605940.463,-1042675.093,c(-605940.463, -1042675.093)
80,927,"dam",1,1,NA,NA,NA,NA,NA,NA,-605773.704,-1041384.404,c(-605773.704, -1041384.404)
81,928,"dam",1,1,NA,NA,NA,NA,NA,NA,-606215.204,-1042935.403,c(-606215.204, -1042935.403)
82,929,"dam",1,1,NA,NA,NA,NA,NA,NA,-606354.066,-1043037.02,c(-606354.066, -1043037.02)
62,930,"dam",1,1,NA,NA,NA,NA,NA,NA,-605980.68,-1042375.551,c(-605980.68, -1042375.551)
76,931,"dam",1,1,NA,NA,NA,NA,NA,NA,-605942.421999998,-1042649.562,c(-605942.421999998, -1042649.562)
66,932,"dam",1,1,NA,NA,NA,NA,NA,NA,-605671.805,-1041452.002,c(-605671.805, -1041452.002)
72,933,"dam",1,1,NA,NA,NA,NA,NA,NA,-606011.530000001,-1041903.65,c(-606011.530000001, -1041903.65)
70,934,"dam",1,1,NA,NA,NA,NA,NA,NA,-605977.719999999,-1041656.574,c(-605977.719999999, -1041656.574)
84,935,"dam",1,1,NA,NA,NA,NA,NA,NA,-608218.570999999,-1044032.954,c(-608218.570999999, -1044032.954)
85,936,"dam",0,0,NA,NA,NA,NA,NA,NA,-607956.219000001,-1043866.577,c(-607956.219000001, -1043866.577)
86,937,"dam",1,1,NA,NA,NA,NA,NA,NA,-606018.204999998,-1042812.319,c(-606018.204999998, -1042812.319)
83,938,"dam",1,1,NA,NA,NA,NA,NA,NA,-606005.208999999,-1041944.941,c(-606005.208999999, -1041944.941)
79,939,"dam",1,1,NA,NA,NA,NA,NA,NA,-605737.348000001,-1041381.337,c(-605737.348000001, -1041381.337)
88,940,"dam",0,0,NA,NA,NA,NA,NA,NA,-614600.510000002,-1038685.269,c(-614600.510000002, -1038685.269)
89,941,"dam",0,0,NA,NA,NA,NA,NA,NA,-613558.068999998,-1039649.468,c(-613558.068999998, -1039649.468)
90,942,"dam",0,0,NA,NA,NA,NA,NA,NA,-615594.276000001,-1038389.471,c(-615594.276000001, -1038389.471)
91,943,"dam",1,1,NA,NA,NA,NA,NA,NA,-605216.511999998,-1040060.566,c(-605216.511999998, -1040060.566)
92,944,"dam",1,1,NA,NA,NA,NA,NA,NA,-604162.754999999,-1039533.358,c(-604162.754999999, -1039533.358)
93,945,"dam",1,1,NA,NA,NA,NA,NA,NA,-613092.840999998,-1039587.248,c(-613092.840999998, -1039587.248)
94,946,"dam",1,1,NA,NA,NA,NA,NA,NA,-606664.188000001,-1043273.518,c(-606664.188000001, -1043273.518)
95,947,"dam",0,0,NA,NA,NA,NA,NA,NA,-606969.519000001,-1043426.286,c(-606969.519000001, -1043426.286)
96,948,"dam",0,0,NA,NA,NA,NA,NA,NA,-604362.050000001,-1044797.101,c(-604362.050000001, -1044797.101)
98,949,"dam",0,0,NA,NA,NA,NA,NA,NA,-605317.574999999,-1044888.216,c(-605317.574999999, -1044888.216)
99,950,"dam",0,0,NA,NA,NA,NA,NA,NA,-611606.789000001,-1041274.257,c(-611606.789000001, -1041274.257)
100,951,"dam",0,0,NA,NA,NA,NA,NA,NA,-607673.399999999,-1043695.925,c(-607673.399999999, -1043695.925)
101,952,"dam",0,0,NA,NA,NA,NA,NA,NA,-608670.379000001,-1044664.961,c(-608670.379000001, -1044664.961)
102,953,"dam",0,0,NA,NA,NA,NA,NA,NA,-603907.487,-1044471.701,c(-603907.487, -1044471.701)
103,954,"dam",0,0,NA,NA,NA,NA,NA,NA,-627636.197999999,-1043789.018,c(-627636.197999999, -1043789.018)
104,955,"dam",0,0,NA,NA,NA,NA,NA,NA,-629287.256000001,-1044491.805,c(-629287.256000001, -1044491.805)
105,956,"dam",0,0,NA,NA,NA,NA,NA,NA,-630012.925000001,-1044807.81,c(-630012.925000001, -1044807.81)
106,957,"dam",0,0,NA,NA,NA,NA,NA,NA,-627045.605,-1043359.299,c(-627045.605, -1043359.299)
107,958,"dam",0,0,NA,NA,NA,NA,NA,NA,-625668.780000001,-1042047.464,c(-625668.780000001, -1042047.464)
108,959,"dam",0,0,NA,NA,NA,NA,NA,NA,-627407.497000001,-1043629.49,c(-627407.497000001, -1043629.49)
109,960,"dam",0,0,NA,NA,NA,NA,NA,NA,-614678.392000001,-1038750.185,c(-614678.392000001, -1038750.185)
110,961,"dam",0,0,NA,NA,NA,NA,NA,NA,-608856.352000002,-1030569.723,c(-608856.352000002, -1030569.723)
111,962,"dam",0,0,NA,NA,NA,NA,NA,NA,-608715.182999998,-1030289.427,c(-608715.182999998, -1030289.427)
112,963,"dam",0,0,NA,NA,NA,NA,NA,NA,-608793.164000001,-1030364.038,c(-608793.164000001, -1030364.038)
113,964,"dam",0,0,NA,NA,NA,NA,NA,NA,-609149.489999998,-1030643.641,c(-609149.489999998, -1030643.641)
114,965,"dam",0,0,NA,NA,NA,NA,NA,NA,-609282.113000002,-1030665.289,c(-609282.113000002, -1030665.289)
115,966,"dam",0,0,NA,NA,NA,NA,NA,NA,-610411.66,-1030263.2,c(-610411.66, -1030263.2)
116,967,"dam",0,0,NA,NA,NA,NA,NA,NA,-610004.546999998,-1030881.179,c(-610004.546999998, -1030881.179)
117,968,"dam",0,0,NA,NA,NA,NA,NA,NA,-610096.486000001,-1030666.28,c(-610096.486000001, -1030666.28)
118,969,"dam",0,0,NA,NA,NA,NA,NA,NA,-609487.199000001,-1030669.2,c(-609487.199000001, -1030669.2)
119,970,"dam",0,0,NA,NA,NA,NA,NA,NA,-610828.739999998,-1039388.66,c(-610828.739999998, -1039388.66)
120,971,"dam",0,0,NA,NA,NA,NA,NA,NA,-610801.802000001,-1039581.889,c(-610801.802000001, -1039581.889)
121,972,"dam",0,0,NA,NA,NA,NA,NA,NA,-610842.684999999,-1038963.297,c(-610842.684999999, -1038963.297)
122,973,"dam",0,0,NA,NA,NA,NA,NA,NA,-610707.640000001,-1039814.33,c(-610707.640000001, -1039814.33)
123,974,"dam",0,0,NA,NA,NA,NA,NA,NA,-606284.085999999,-1031928.236,c(-606284.085999999, -1031928.236)
125,975,"dam",0,0,NA,NA,NA,NA,NA,NA,-606601.309999999,-1031901.506,c(-606601.309999999, -1031901.506)
126,976,"dam",0,0,NA,NA,NA,NA,NA,NA,-606979.184999999,-1032265.746,c(-606979.184999999, -1032265.746)
127,977,"dam",0,0,NA,NA,NA,NA,NA,NA,-617587.101,-1035829.569,c(-617587.101, -1035829.569)
128,978,"dam",0,0,NA,NA,NA,NA,NA,NA,-617761.309999999,-1035698.336,c(-617761.309999999, -1035698.336)
129,979,"dam",0,0,NA,NA,NA,NA,NA,NA,-608145.784000002,-1033344.948,c(-608145.784000002, -1033344.948)
130,980,"dam",0,0,NA,NA,NA,NA,NA,NA,-609647.708000001,-1035412.615,c(-609647.708000001, -1035412.615)
131,981,"dam",0,0,NA,NA,NA,NA,NA,NA,-609835.418000001,-1035882.282,c(-609835.418000001, -1035882.282)
132,982,"dam",0,0,NA,NA,NA,NA,NA,NA,-610574.050000001,-1037782.67,c(-610574.050000001, -1037782.67)
133,983,"dam",0,0,NA,NA,NA,NA,NA,NA,-610869.068,-1038054.832,c(-610869.068, -1038054.832)
134,984,"dam",0,0,NA,NA,NA,NA,NA,NA,-617379.443,-1036577.97,c(-617379.443, -1036577.97)
136,985,"dam",0,0,NA,NA,NA,NA,NA,NA,-612985.524,-1039678.082,c(-612985.524, -1039678.082)
137,986,"dam",0,0,NA,NA,NA,NA,NA,NA,-612457.159000002,-1040787.04,c(-612457.159000002, -1040787.04)
138,987,"dam",0,0,NA,NA,NA,NA,NA,NA,-608048.157000002,-1033217.58,c(-608048.157000002, -1033217.58)
139,988,"dam",0,0,NA,NA,NA,NA,NA,NA,-607684.837000001,-1032555.476,c(-607684.837000001, -1032555.476)
140,989,"dam",0,0,NA,NA,NA,NA,NA,NA,-608679.024999999,-1034024.079,c(-608679.024999999, -1034024.079)
141,990,"dam",0,0,NA,NA,NA,NA,NA,NA,-608846.283,-1034373.013,c(-608846.283, -1034373.013)
142,991,"dam",0,0,NA,NA,NA,NA,NA,NA,-609037.256000001,-1034543.665,c(-609037.256000001, -1034543.665)
143,992,"dam",0,0,NA,NA,NA,NA,NA,NA,-609160.021000002,-1034915.705,c(-609160.021000002, -1034915.705)
144,993,"dam",0,0,NA,NA,NA,NA,NA,NA,-609196.34,-1035022.585,c(-609196.34, -1035022.585)
146,994,"dam",0,0,NA,NA,NA,NA,NA,NA,-608603.618000001,-1033562.85,c(-608603.618000001, -1033562.85)
147,995,"dam",0,0,NA,NA,NA,NA,NA,NA,-608870.920000002,-1034273.783,c(-608870.920000002, -1034273.783)
148,996,"dam",0,0,NA,NA,NA,NA,NA,NA,-609210.171999998,-1034634.803,c(-609210.171999998, -1034634.803)
149,997,"dam",0,0,NA,NA,NA,NA,NA,NA,-617524.550999999,-1036089.597,c(-617524.550999999, -1036089.597)
150,998,"dam",0,0,NA,NA,NA,NA,NA,NA,-608521.089000002,-1033456.824,c(-608521.089000002, -1033456.824)
151,999,"dam",0,0,NA,NA,NA,NA,NA,NA,-619437.567000002,-1035274.173,c(-619437.567000002, -1035274.173)
152,1000,"dam",0,0,NA,NA,NA,NA,NA,NA,-619801.543000001,-1035086.094,c(-619801.543000001, -1035086.094)
153,1001,"dam",0,0,NA,NA,NA,NA,NA,NA,-622672.438999999,-1034810.51,c(-622672.438999999, -1034810.51)
154,1002,"dam",0,0,NA,NA,NA,NA,NA,NA,-624540.145,-1035479.615,c(-624540.145, -1035479.615)
155,1003,"dam",0,0,NA,NA,NA,NA,NA,NA,-625390.482999999,-1040321.6,c(-625390.482999999, -1040321.6)
157,1004,"dam",1,1,NA,NA,NA,NA,NA,NA,-625281.822000001,-1051998.316,c(-625281.822000001, -1051998.316)
158,1005,"dam",0,0,NA,NA,NA,NA,NA,NA,-628603.076000001,-1048580.889,c(-628603.076000001, -1048580.889)
160,1006,"dam",0,0,NA,NA,NA,NA,NA,NA,-577677.151000001,-1065650.227,c(-577677.151000001, -1065650.227)
162,1007,"dam",0,0,NA,NA,NA,NA,NA,NA,-578425.408,-1064790.332,c(-578425.408, -1064790.332)
163,1008,"dam",1,1,NA,NA,NA,NA,NA,NA,-582162.706999999,-1061571.982,c(-582162.706999999, -1061571.982)
164,1009,"dam",0,0,NA,NA,NA,NA,NA,NA,-577803.460999999,-1065488.407,c(-577803.460999999, -1065488.407)
165,1010,"dam",0,0,NA,NA,NA,NA,NA,NA,-580422.331999999,-1062945.181,c(-580422.331999999, -1062945.181)
166,1011,"dam",0,0,NA,NA,NA,NA,NA,NA,-605847.107000001,-1055747.208,c(-605847.107000001, -1055747.208)
167,1012,"dam",0,0,NA,NA,NA,NA,NA,NA,-609483.530000001,-1056101.673,c(-609483.530000001, -1056101.673)
168,1013,"dam",1,1,NA,NA,NA,NA,NA,NA,-592561.839000002,-1064034.03,c(-592561.839000002, -1064034.03)
169,1014,"dam",1,1,NA,NA,NA,NA,NA,NA,-587457.057999998,-1064031.68,c(-587457.057999998, -1064031.68)
170,1015,"dam",1,1,NA,NA,NA,NA,NA,NA,-586949.919,-1063678.019,c(-586949.919, -1063678.019)
171,1016,"dam",0,0,NA,NA,NA,NA,NA,NA,-586995.734999999,-1062896.756,c(-586995.734999999, -1062896.756)
172,1017,"dam",0,0,NA,NA,NA,NA,NA,NA,-577491.967,-1065753.135,c(-577491.967, -1065753.135)
173,1018,"dam",0,0,NA,NA,NA,NA,NA,NA,-577547.443,-1065738.559,c(-577547.443, -1065738.559)
174,1019,"dam",0,0,NA,NA,NA,NA,NA,NA,-578098.862,-1065361.751,c(-578098.862, -1065361.751)
175,1020,"dam",1,1,NA,NA,NA,NA,NA,NA,-579455.050000001,-1063155.02,c(-579455.050000001, -1063155.02)
176,1021,"dam",1,1,NA,NA,NA,NA,NA,NA,-586021.535999998,-1061455.237,c(-586021.535999998, -1061455.237)
177,1022,"dam",1,1,NA,NA,NA,NA,NA,NA,-584737.997000001,-1061602.715,c(-584737.997000001, -1061602.715)
179,1023,"dam",1,1,NA,NA,NA,NA,NA,NA,-601575.721999999,-1053064.51,c(-601575.721999999, -1053064.51)
180,1024,"dam",1,1,NA,NA,NA,NA,NA,NA,-609147.458999999,-1060541.148,c(-609147.458999999, -1060541.148)
181,1025,"dam",1,1,NA,NA,NA,NA,NA,NA,-605609.75,-1073388.89,c(-605609.75, -1073388.89)
182,1026,"dam",0,0,NA,NA,NA,NA,NA,NA,-605709.857000001,-1055755.46,c(-605709.857000001, -1055755.46)
183,1027,"dam",0,0,NA,NA,NA,NA,NA,NA,-607343.311000001,-1055537.925,c(-607343.311000001, -1055537.925)
184,1028,"dam",1,1,NA,NA,NA,NA,NA,NA,-609313.68,-1055875.65,c(-609313.68, -1055875.65)
185,1029,"dam",1,1,NA,NA,NA,NA,NA,NA,-618008.829999998,-1065727.34,c(-618008.829999998, -1065727.34)
186,1030,"dam",1,1,NA,NA,NA,NA,NA,NA,-603654.607000001,-1054726.208,c(-603654.607000001, -1054726.208)
187,1031,"dam",1,1,NA,NA,NA,NA,NA,NA,-586799.425000001,-1062901.214,c(-586799.425000001, -1062901.214)
188,1032,"dam",1,1,NA,NA,NA,NA,NA,NA,-613545.954999998,-1057032.439,c(-613545.954999998, -1057032.439)
189,1033,"dam",1,1,NA,NA,NA,NA,NA,NA,-594908.936000001,-1062022.969,c(-594908.936000001, -1062022.969)
161,1034,"dam",0,0,NA,NA,NA,NA,NA,NA,-577702.739,-1065595.778,c(-577702.739, -1065595.778)
190,1035,"dam",1,1,NA,NA,NA,NA,NA,NA,-587774.958000001,-1064037.197,c(-587774.958000001, -1064037.197)
191,1036,"dam",0,0,NA,NA,NA,NA,NA,NA,-588976.225000001,-1068353.605,c(-588976.225000001, -1068353.605)
192,1037,"dam",1,1,NA,NA,NA,NA,NA,NA,-595448.192000002,-1067698.941,c(-595448.192000002, -1067698.941)
193,1038,"dam",0,0,NA,NA,NA,NA,NA,NA,-616040.530999999,-1053179.344,c(-616040.530999999, -1053179.344)
197,1039,"dam",1,1,NA,NA,NA,NA,NA,NA,-601453.028000001,-1053393.077,c(-601453.028000001, -1053393.077)
198,1040,"dam",0,0,NA,NA,NA,NA,NA,NA,-611615.381000001,-1052608.987,c(-611615.381000001, -1052608.987)
199,1041,"dam",1,1,NA,NA,NA,NA,NA,NA,-581630.693,-1062408.669,c(-581630.693, -1062408.669)
200,1042,"dam",0,0,NA,NA,NA,NA,NA,NA,-591894.191,-1063996.39,c(-591894.191, -1063996.39)
201,1043,"dam",1,1,NA,NA,NA,NA,NA,NA,-620892.133000001,-1059559.762,c(-620892.133000001, -1059559.762)
202,1044,"dam",1,1,NA,NA,NA,NA,NA,NA,-618205.289999999,-1065257.01,c(-618205.289999999, -1065257.01)
203,1045,"dam",1,1,NA,NA,NA,NA,NA,NA,-619770.816,-1062226.658,c(-619770.816, -1062226.658)
204,1046,"dam",1,1,NA,NA,NA,NA,NA,NA,-613629.969999999,-1069386.42,c(-613629.969999999, -1069386.42)
206,1047,"dam",0,0,NA,NA,NA,NA,NA,NA,-576072.697577579,-1066528.5607656,c(-576072.697577579, -1066528.5607656)
210,1048,"dam",1,1,NA,NA,NA,NA,NA,NA,-616855.987,-1069201.189,c(-616855.987, -1069201.189)
211,1049,"dam",1,1,NA,NA,NA,NA,NA,NA,-616384.421999998,-1069156.161,c(-616384.421999998, -1069156.161)
212,1050,"dam",1,1,NA,NA,NA,NA,NA,NA,-616124.771000002,-1069046.089,c(-616124.771000002, -1069046.089)
213,1051,"dam",1,1,NA,NA,NA,NA,NA,NA,-615945.938999999,-1068926.444,c(-615945.938999999, -1068926.444)
214,1052,"dam",1,1,NA,NA,NA,NA,NA,NA,-615654.528999999,-1068659.333,c(-615654.528999999, -1068659.333)
215,1053,"dam",1,1,NA,NA,NA,NA,NA,NA,-615072.530000001,-1069139.872,c(-615072.530000001, -1069139.872)
216,1054,"dam",1,1,NA,NA,NA,NA,NA,NA,-614222.186999999,-1069029.266,c(-614222.186999999, -1069029.266)
217,1055,"dam",1,1,NA,NA,NA,NA,NA,NA,-611855.800999999,-1069076.987,c(-611855.800999999, -1069076.987)
218,1056,"dam",0,0,NA,NA,NA,NA,NA,NA,-576694.752999999,-1066351.453,c(-576694.752999999, -1066351.453)
219,1057,"dam",0,0,NA,NA,NA,NA,NA,NA,-578233.649999999,-1065218.894,c(-578233.649999999, -1065218.894)
159,1058,"dam",0,0,NA,NA,NA,NA,NA,NA,-577631.002,-1065690.384,c(-577631.002, -1065690.384)
220,1059,"dam",0,0,NA,NA,NA,NA,NA,NA,-576777.550000001,-1066275.71,c(-576777.550000001, -1066275.71)
205,1060,"dam",0,0,NA,NA,NA,NA,NA,NA,-576061.520877113,-1066524.98466984,c(-576061.520877113, -1066524.98466984)
221,1061,"dam",0,0,NA,NA,NA,NA,NA,NA,-575670.66,-1066211.108,c(-575670.66, -1066211.108)
222,1062,"dam",0,0,NA,NA,NA,NA,NA,NA,-577132.155999999,-1066090.817,c(-577132.155999999, -1066090.817)
223,1063,"dam",1,1,NA,NA,NA,NA,NA,NA,-590442.679000001,-1070033.724,c(-590442.679000001, -1070033.724)
224,1064,"dam",1,1,NA,NA,NA,NA,NA,NA,-609954.344999999,-1069526.07,c(-609954.344999999, -1069526.07)
225,1065,"dam",1,1,NA,NA,NA,NA,NA,NA,-610924.662,-1069327.414,c(-610924.662, -1069327.414)
226,1066,"dam",0,0,NA,NA,NA,NA,NA,NA,-591076.66,-1069967.28,c(-591076.66, -1069967.28)
227,1067,"dam",1,1,NA,NA,NA,NA,NA,NA,-591734.011999998,-1070584.479,c(-591734.011999998, -1070584.479)
228,1068,"dam",1,1,NA,NA,NA,NA,NA,NA,-607664.447000001,-1070066.966,c(-607664.447000001, -1070066.966)
229,1069,"dam",1,1,NA,NA,NA,NA,NA,NA,-606375.272999998,-1072993.152,c(-606375.272999998, -1072993.152)
230,1070,"dam",0,0,NA,NA,NA,NA,NA,NA,-587918.188999999,-1064512.984,c(-587918.188999999, -1064512.984)
231,1071,"dam",0,0,NA,NA,NA,NA,NA,NA,-587875.840999998,-1064285.919,c(-587875.840999998, -1064285.919)
232,1072,"dam",0,0,NA,NA,NA,NA,NA,NA,-588004.517000001,-1065161.186,c(-588004.517000001, -1065161.186)
235,1073,"dam",1,1,NA,NA,NA,NA,NA,NA,-587963.379999999,-1066496.67,c(-587963.379999999, -1066496.67)
236,1074,"dam",0,0,NA,NA,NA,NA,NA,NA,-587970.390000001,-1064984.752,c(-587970.390000001, -1064984.752)
237,1075,"dam",0,0,NA,NA,NA,NA,NA,NA,-586952.208000001,-1063514.079,c(-586952.208000001, -1063514.079)
238,1076,"dam",1,1,NA,NA,NA,NA,NA,NA,-588569.181000002,-1067631.256,c(-588569.181000002, -1067631.256)
239,1077,"dam",1,1,NA,NA,NA,NA,NA,NA,-601171.809999999,-1071921.833,c(-601171.809999999, -1071921.833)
240,1078,"dam",1,1,NA,NA,NA,NA,NA,NA,-599747.458000001,-1070800.237,c(-599747.458000001, -1070800.237)
241,1079,"dam",1,1,NA,NA,NA,NA,NA,NA,-604342.710000001,-1072103.121,c(-604342.710000001, -1072103.121)
242,1080,"dam",1,1,NA,NA,NA,NA,NA,NA,-593852.664000001,-1068847.519,c(-593852.664000001, -1068847.519)
243,1081,"dam",1,1,NA,NA,NA,NA,NA,NA,-587836.155000001,-1064143.706,c(-587836.155000001, -1064143.706)
246,1082,"dam",0,0,NA,NA,NA,NA,NA,NA,-584993.66,-1061524.399,c(-584993.66, -1061524.399)
247,1083,"dam",1,1,NA,NA,NA,NA,NA,NA,-585277.778000001,-1061309.603,c(-585277.778000001, -1061309.603)
248,1084,"dam",1,1,NA,NA,NA,NA,NA,NA,-586281.445999999,-1062462.785,c(-586281.445999999, -1062462.785)
249,1085,"dam",1,1,NA,NA,NA,NA,NA,NA,-586434.136,-1062620.035,c(-586434.136, -1062620.035)
250,1086,"dam",1,1,NA,NA,NA,NA,NA,NA,-588637.397,-1068007.963,c(-588637.397, -1068007.963)
251,1087,"dam",1,1,NA,NA,NA,NA,NA,NA,-589143.997000001,-1068551.246,c(-589143.997000001, -1068551.246)
252,1088,"dam",1,1,NA,NA,NA,NA,NA,NA,-589287.221999999,-1068695.794,c(-589287.221999999, -1068695.794)
253,1089,"dam",1,1,NA,NA,NA,NA,NA,NA,-588604.335000001,-1067458.982,c(-588604.335000001, -1067458.982)
254,1090,"dam",1,1,NA,NA,NA,NA,NA,NA,-588760.616999999,-1068170.672,c(-588760.616999999, -1068170.672)
255,1091,"dam",1,1,NA,NA,NA,NA,NA,NA,-604495.247000001,-1059861.633,c(-604495.247000001, -1059861.633)
257,1092,"dam",1,1,NA,NA,NA,NA,NA,NA,-609110.260000002,-1061054.803,c(-609110.260000002, -1061054.803)
258,1093,"dam",1,1,NA,NA,NA,NA,NA,NA,-608933.528000001,-1059973.703,c(-608933.528000001, -1059973.703)
259,1094,"dam",1,1,NA,NA,NA,NA,NA,NA,-611482.028999999,-1057727.323,c(-611482.028999999, -1057727.323)
