"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
88,157,"dam",0,0,20371.6139005406,1154635.04297332,0.0176433358960605,0.0176411112863675,0.012610371630384,"1",-560076.848000001,-1076476.414,c(-560076.848000001, -1076476.414)
89,158,"dam",0,0,20379.1730281216,1154635.04297332,0.0176498826639132,0.0176411112863675,0.0497212301610545,"1",-561761.804000001,-1079626.861,c(-561761.804000001, -1079626.861)
90,159,"dam",0,0,20369.5826609393,1154635.04297332,0.0176415766911813,0.0176411112863675,0.00263818308391113,"1",-559359.129999999,-1075398.491,c(-559359.129999999, -1075398.491)
91,160,"dam",0,0,20376.3186897795,1154635.04297332,0.0176474105941805,0.0176411112863675,0.0357081122082327,"1",-560574.420000002,-1077862.175,c(-560574.420000002, -1077862.175)
92,161,"dam",0,0,20369.3329942279,1154635.04297332,0.017641360461202,0.0176411112863675,0.00141246676841104,"1",-559838.344000001,-1075741.901,c(-559838.344000001, -1075741.901)
94,162,"dam",0,0,20369.2394336723,1154635.04297332,0.017641279430788,0.0176411112863675,0.000953139616394791,"1",-559785.322999999,-1075589.602,c(-559785.322999999, -1075589.602)
95,163,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-560107.798999999,-1076731.915,c(-560107.798999999, -1076731.915)
96,164,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-546569.306000002,-1117963.025,c(-546569.306000002, -1117963.025)
97,165,"dam",0,0,20735.4786348561,1154635.04297332,0.0179584698741342,0.0176411112863675,1.79897163288053,"1",-551975.613000002,-1111956.018,c(-551975.613000002, -1111956.018)
98,166,"dam",0,0,20539.7767350058,1154635.04297332,0.0177889774435682,0.0176411112863675,0.838190717128483,"1",-559431.844000001,-1107694.217,c(-559431.844000001, -1107694.217)
99,167,"dam",0,0,20546.464090356,1154635.04297332,0.0177947691916975,0.0176411112863675,0.871021688121728,"1",-564169.515999999,-1103946.328,c(-564169.515999999, -1103946.328)
100,168,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-546642.684999999,-1119669.101,c(-546642.684999999, -1119669.101)
101,169,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-563688.945999999,-1105670.767,c(-563688.945999999, -1105670.767)
102,170,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-546469.875,-1120229.183,c(-546469.875, -1120229.183)
103,171,"dam",0,0,20369.2499397589,1154635.04297332,0.0176412885298419,0.0176411112863675,0.00100471830551533,"1",-558381.339000002,-1069696.435,c(-558381.339000002, -1069696.435)
105,172,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-557605.199999999,-1071636.08,c(-557605.199999999, -1071636.08)
106,173,"dam",0,0,20370.0259293813,1154635.04297332,0.0176419605946881,0.0176411112863675,0.004814369722663,"1",-557325.636,-1071324.527,c(-557325.636, -1071324.527)
107,174,"dam",0,0,20369.1170286891,1154635.04297332,0.0176411734189499,0.0176411112863675,0.00035220333526911,"1",-558849.217999998,-1074072.199,c(-558849.217999998, -1074072.199)
108,175,"dam",0,0,20370.7992683048,1154635.04297332,0.0176426303638313,0.0176411112863675,0.00861100777076213,"1",-558477.559,-1073079,c(-558477.559, -1073079)
109,176,"dam",0,0,20369.6132006546,1154635.04297332,0.0176416031408508,0.0176411112863675,0.00278811507551557,"1",-556333.662999999,-1069973.538,c(-556333.662999999, -1069973.538)
110,177,"dam",0,0,20369.4787776822,1154635.04297332,0.0176414867205384,0.0176411112863675,0.00212817755488148,"1",-556733.232999999,-1070844.532,c(-556733.232999999, -1070844.532)
111,178,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-555676.795000002,-1068001.739,c(-555676.795000002, -1068001.739)
112,179,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-558033.449000001,-1072560.073,c(-558033.449000001, -1072560.073)
113,180,"dam",0,0,20369.312598358,1154635.04297332,0.0176413427968586,0.0176411112863675,0.00131233507508121,"1",-558849.427000001,-1073942.222,c(-558849.427000001, -1073942.222)
115,181,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-558224.82,-1072714.241,c(-558224.82, -1072714.241)
116,182,"dam",0,0,20369.2693912596,1154635.04297332,0.0176413053762913,0.0176411112863675,0.00110021370315467,"1",-556430.261,-1070541.266,c(-556430.261, -1070541.266)
117,183,"dam",0,0,20370.0926797655,1154635.04297332,0.0176420184054955,0.0176411112863675,0.00514207474372817,"1",-558981.524999999,-1074308.965,c(-558981.524999999, -1074308.965)
118,184,"dam",0,0,20369.1786393779,1154635.04297332,0.0176412267783981,0.0176411112863675,0.000654675483442978,"1",-558182.881000001,-1070664.301,c(-558182.881000001, -1070664.301)
120,185,"dam",0,0,20369.0643131128,1154635.04297332,0.0176411277633321,0.0176411112863675,9.34009443136472e-05,"1",-557769.311999999,-1071163.299,c(-557769.311999999, -1071163.299)
121,186,"dam",0,0,20369.1208759815,1154635.04297332,0.0176411767509919,0.0176411112863675,0.000371091272506286,"1",-558072.469000001,-1070835.534,c(-558072.469000001, -1070835.534)
124,187,"dam",0,0,20369.1315949745,1154635.04297332,0.0176411860344386,0.0176411112863675,0.000423715206394614,"1",-558002.868000001,-1070913.202,c(-558002.868000001, -1070913.202)
126,188,"dam",0,0,20369.0548730865,1154635.04297332,0.0176411195875657,0.0176411112863675,4.70559822414986e-05,"1",-557738.658,-1071315.324,c(-557738.658, -1071315.324)
125,189,"dam",0,0,20369.1166918477,1154635.04297332,0.0176411731272201,0.0176411112863675,0.000350549642750234,"1",-557695.721999999,-1071359.58,c(-557695.721999999, -1071359.58)
127,190,"dam",0,0,20369.1146673711,1154635.04297332,0.0176411713738726,0.0176411112863675,0.000340610656706875,"1",-557867.094000001,-1071100.498,c(-557867.094000001, -1071100.498)
119,191,"dam",0,0,20369.057905897,1154635.04297332,0.0176411222142056,0.0176411112863675,6.19452929838028e-05,"1",-557754.583999999,-1071240.842,c(-557754.583999999, -1071240.842)
128,192,"dam",0,0,20370.245299411,1154635.04297332,0.017642150585483,0.0176411112863675,0.00589134719788681,"1",-557924.660999998,-1071824.652,c(-557924.660999998, -1071824.652)
129,193,"dam",0,0,20369.1400112096,1154635.04297332,0.0176411933235255,0.0176411112863675,0.000465033957582656,"1",-558266.464000002,-1069950.376,c(-558266.464000002, -1069950.376)
131,194,"dam",0,0,20369.1441893556,1154635.04297332,0.0176411969421113,0.0176411112863675,0.000485546190308746,"1",-558288.002,-1070085.571,c(-558288.002, -1070085.571)
132,195,"dam",0,0,20369.222669299,1154635.04297332,0.0176412649115913,0.0176411112863675,0.000870836429831899,"1",-558219.098999999,-1070414.991,c(-558219.098999999, -1070414.991)
133,196,"dam",0,0,20370.8873251126,1154635.04297332,0.0176427066275895,0.0176411112863675,0.00904331476662603,"1",-558443.916999999,-1068716.541,c(-558443.916999999, -1068716.541)
134,197,"dam",0,0,20369.0695501977,1154635.04297332,0.0176411322990379,0.0176411112863675,0.000119111942466948,"1",-558049.73,-1066284.499,c(-558049.73, -1066284.499)
135,198,"dam",0,0,20369.0750791098,1154635.04297332,0.0176411370874878,0.0176411112863675,0.0001462556403992,"1",-558136.136,-1066361.275,c(-558136.136, -1066361.275)
136,199,"dam",0,0,20369.2680077499,1154635.04297332,0.0176413041780688,0.0176411112863675,0.00109342148631435,"1",-558123.760000002,-1066776.91,c(-558123.760000002, -1066776.91)
138,200,"dam",0,0,20369.2148502474,1154635.04297332,0.0176412581397099,0.0176411112863675,0.000832449497936437,"1",-557968.313999999,-1066978.205,c(-557968.313999999, -1066978.205)
139,201,"dam",0,0,20369.5412281572,1154635.04297332,0.0176415408073041,0.0176411112863675,0.00243477255801708,"1",-557913.589000002,-1067260.008,c(-557913.589000002, -1067260.008)
140,202,"dam",0,0,20370.8008958244,1154635.04297332,0.0176426317733846,0.0176411112863675,0.00861899793230683,"1",-557781.166999999,-1067999.718,c(-557781.166999999, -1067999.718)
141,203,"dam",0,0,20369.5533159441,1154635.04297332,0.0176415512762284,0.0176411112863675,0.00249411646324437,"1",-558304.991999999,-1069430.275,c(-558304.991999999, -1069430.275)
142,204,"dam",0,0,20370.295017738,1154635.04297332,0.0176421936452596,0.0176411112863675,0.00613543486288902,"1",-557685.842999998,-1071770.319,c(-557685.842999998, -1071770.319)
143,205,"dam",0,0,20369.1485186542,1154635.04297332,0.0176412006916066,0.0176411112863675,0.000506800493486681,"1",-558188.136999998,-1066472.098,c(-558188.136999998, -1066472.098)
144,206,"dam",0,0,20372.0728086774,1154635.04297332,0.0176437333447085,0.0176411112863675,0.0148633399471867,"1",-549378.912999999,-1064433.67,c(-549378.912999999, -1064433.67)
145,207,"dam",0,0,20369.342656295,1154635.04297332,0.0176413688292722,0.0176411112863675,0.00145990181953172,"1",-555070.011,-1064930.557,c(-555070.011, -1064930.557)
147,208,"dam",0,0,20369.3222644755,1154635.04297332,0.0176413511684368,0.0176411112863675,0.00135979001192133,"1",-554904.170000002,-1065407.43,c(-554904.170000002, -1065407.43)
148,209,"dam",0,0,20369.1526883556,1154635.04297332,0.0176412043028788,0.0176411112863675,0.00052727126822542,"1",-554888.835000001,-1065654.012,c(-554888.835000001, -1065654.012)
149,210,"dam",0,0,20370.3085594358,1154635.04297332,0.0176422053733791,0.0176411112863675,0.00620191661305041,"1",-555849.083000001,-1068229.941,c(-555849.083000001, -1068229.941)
150,211,"dam",0,0,20369.7047142975,1154635.04297332,0.0176416823984859,0.0176411112863675,0.00323739309317218,"1",-556120.780999999,-1068874.536,c(-556120.780999999, -1068874.536)
152,212,"dam",0,0,20369.0504842713,1154635.04297332,0.0176411157865247,0.0176411112863675,2.55094877268479e-05,"1",-555570.556000002,-1066937.969,c(-555570.556000002, -1066937.969)
155,213,"dam",0,0,20369.5438856136,1154635.04297332,0.0176415431088594,0.0176411112863675,0.00244781910171952,"1",-555251.261999998,-1070818.092,c(-555251.261999998, -1070818.092)
156,214,"dam",0,0,20381.5327372235,1154635.04297332,0.0176519263478602,0.0176411112863675,0.0613060102456243,"1",-557384.636,-1072788.993,c(-557384.636, -1072788.993)
158,215,"dam",0,0,20376.1115448365,1154635.04297332,0.0176472311912217,0.0176411112863675,0.0346911526992246,"1",-558408.931000002,-1074171.055,c(-558408.931000002, -1074171.055)
159,216,"dam",0,0,20369.2965998684,1154635.04297332,0.0176413289409743,0.0176411112863675,0.0012337919262249,"1",-555102.077,-1070841.002,c(-555102.077, -1070841.002)
154,217,"dam",0,0,20369.0573321892,1154635.04297332,0.0176411217173319,0.0176411112863675,5.91287260802821e-05,"1",-555180.414999999,-1070837.922,c(-555180.414999999, -1070837.922)
160,218,"dam",0,0,20369.2027935867,1154635.04297332,0.0176412476977432,0.0176411112863675,0.000773258404235315,"1",-553647.566,-1067128.532,c(-553647.566, -1067128.532)
161,219,"dam",0,0,20369.1640205248,1154635.04297332,0.0176412141173818,0.0176411112863675,0.000582905535807336,"1",-553628.162,-1066839.095,c(-553628.162, -1066839.095)
162,220,"dam",0,0,20369.2263088888,1154635.04297332,0.0176412680637473,0.0176411112863675,0.000888704669353062,"1",-553639.164000001,-1067384.002,c(-553639.164000001, -1067384.002)
163,221,"dam",0,0,20369.5400626389,1154635.04297332,0.0176415397978784,0.0176411112863675,0.0024290505505829,"1",-553601.300000001,-1067682.453,c(-553601.300000001, -1067682.453)
164,222,"dam",0,0,20369.5206806258,1154635.04297332,0.0176415230116105,0.0176411112863675,0.00233389629664664,"1",-553439.432,-1068316.372,c(-553439.432, -1068316.372)
166,223,"dam",0,0,20369.2029497696,1154635.04297332,0.0176412478330092,0.0176411112863675,0.000774025170086635,"1",-553608.215,-1068557.831,c(-553608.215, -1068557.831)
167,224,"dam",0,0,20369.3430352365,1154635.04297332,0.0176413691574638,0.0176411112863675,0.00146176219876641,"1",-553505.748,-1066415.827,c(-553505.748, -1066415.827)
168,225,"dam",0,0,20369.5971676966,1154635.04297332,0.0176415892551143,0.0176411112863675,0.00270940270682346,"1",-553645.392000001,-1068793.712,c(-553645.392000001, -1068793.712)
169,226,"dam",0,0,20372.6159702203,1154635.04297332,0.0176442037630855,0.0176411112863675,0.0175299428007973,"1",-554239.258000001,-1069640.273,c(-554239.258000001, -1069640.273)
170,227,"dam",0,0,20369.2209155659,1154635.04297332,0.0176412633927277,0.0176411112863675,0.000862226634850894,"1",-549727.627999999,-1064256.932,c(-549727.627999999, -1064256.932)
171,228,"dam",0,0,20369.1773632958,1154635.04297332,0.0176412256732159,0.0176411112863675,0.000648410672903048,"1",-549941.460000001,-1064257.335,c(-549941.460000001, -1064257.335)
172,229,"dam",0,0,20369.1549385813,1154635.04297332,0.0176412062517419,0.0176411112863675,0.000538318549352001,"1",-550225.624000002,-1064331.24,c(-550225.624000002, -1064331.24)
173,230,"dam",0,0,20369.1479764345,1154635.04297332,0.017641200222004,0.0176411112863675,0.000504138514653199,"1",-550398.98,-1064375.555,c(-550398.98, -1064375.555)
174,231,"dam",0,0,20369.1344148576,1154635.04297332,0.0176411884766676,0.0176411112863675,0.000437559169786952,"1",-550674.017000001,-1064415.287,c(-550674.017000001, -1064415.287)
175,232,"dam",0,0,20369.1512575074,1154635.04297332,0.0176412030636576,0.0176411112863675,0.000520246647519105,"1",-550828.098000001,-1064445.859,c(-550828.098000001, -1064445.859)
177,233,"dam",0,0,20369.1846742277,1154635.04297332,0.0176412320050278,0.0176411112863675,0.000684303036944361,"1",-551139.638,-1064517.071,c(-551139.638, -1064517.071)
178,234,"dam",0,0,20369.1076037387,1154635.04297332,0.0176411652562405,0.0176411112863675,0.0003059323873558,"1",-551342.68,-1064490.42,c(-551342.68, -1064490.42)
179,235,"dam",0,0,20369.0944468934,1154635.04297332,0.0176411538614318,0.0176411112863675,0.000241340035816644,"1",-551683.300000001,-1064458.12,c(-551683.300000001, -1064458.12)
180,236,"dam",0,0,20369.0868062916,1154635.04297332,0.0176411472441012,0.0176411112863675,0.000203829186850645,"1",-551795.813999999,-1064511.213,c(-551795.813999999, -1064511.213)
181,237,"dam",0,0,20369.137861834,1154635.04297332,0.017641191462006,0.0176411112863675,0.000454481790769472,"1",-553021.460000001,-1065638.755,c(-553021.460000001, -1065638.755)
182,238,"dam",0,0,20369.0896518852,1154635.04297332,0.0176411497085974,0.0176411112863675,0.000217799373260507,"1",-552773.870000001,-1065164.15,c(-552773.870000001, -1065164.15)
183,239,"dam",0,0,20369.1631787359,1154635.04297332,0.0176412133883299,0.0176411112863675,0.000578772848926454,"1",-551952.322999999,-1064566.333,c(-551952.322999999, -1064566.333)
184,240,"dam",0,0,20369.2236434046,1154635.04297332,0.0176412657552394,0.0176411112863675,0.000875618714193359,"1",-552268.072999999,-1064646.338,c(-552268.072999999, -1064646.338)
185,241,"dam",0,0,20369.1057539935,1154635.04297332,0.0176411636542232,0.0176411112863675,0.000296851229040143,"1",-552409.085999999,-1064844.226,c(-552409.085999999, -1064844.226)
187,242,"dam",0,0,20369.1026171954,1154635.04297332,0.0176411609375223,0.0176411112863675,0.000281451400197354,"1",-552499.203000002,-1064923.307,c(-552499.203000002, -1064923.307)
188,243,"dam",0,0,20369.1085351946,1154635.04297332,0.0176411660629506,0.0176411112863675,0.000310505286221013,"1",-552694.353,-1065058.403,c(-552694.353, -1065058.403)
189,244,"dam",0,0,20369.1429523803,1154635.04297332,0.0176411958707986,0.0176411112863675,0.000479473371313019,"1",-552868.263,-1065299.157,c(-552868.263, -1065299.157)
190,245,"dam",0,0,20369.1062788303,1154635.04297332,0.017641164108771,0.0176411112863675,0.000299427868454084,"1",-553024.445999999,-1065534.478,c(-553024.445999999, -1065534.478)
191,246,"dam",0,0,20369.4980605175,1154635.04297332,0.0176415034209109,0.0176411112863675,0.00222284490481489,"1",-553276.760000002,-1065972.994,c(-553276.760000002, -1065972.994)
192,247,"dam",0,0,20369.1885095656,1154635.04297332,0.0176412353267163,0.0176411112863675,0.000703132284237801,"1",-556286.43,-1069536.626,c(-556286.43, -1069536.626)
193,248,"dam",0,0,20369.1505596999,1154635.04297332,0.0176412024593042,0.0176411112863675,0.00051682082384988,"1",-555054.024,-1065765.441,c(-555054.024, -1065765.441)
194,249,"dam",0,0,20369.1432364306,1154635.04297332,0.0176411961168073,0.0176411112863675,0.000480867890679781,"1",-555224.192000002,-1065945.825,c(-555224.192000002, -1065945.825)
195,250,"dam",0,0,20369.1295617487,1154635.04297332,0.0176411842735136,0.0176411112863675,0.000413733266799994,"1",-555269.568,-1066120.694,c(-555269.568, -1066120.694)
196,251,"dam",0,0,20369.2031540907,1154635.04297332,0.0176412480099665,0.0176411112863675,0.000775028266069755,"1",-555317.278999999,-1066332.4,c(-555317.278999999, -1066332.4)
197,252,"dam",0,0,20369.2252552409,1154635.04297332,0.0176412671512097,0.0176411112863675,0.000883531879635808,"1",-555500.271000002,-1066618.338,c(-555500.271000002, -1066618.338)
151,253,"dam",0,0,20369.0728533645,1154635.04297332,0.0176411351598265,0.0176411112863675,0.000135328543630048,"1",-555567.675000001,-1066968.482,c(-555567.675000001, -1066968.482)
198,254,"dam",0,0,20369.1343758698,1154635.04297332,0.0176411884429012,0.0176411112863675,0.000437367762268862,"1",-555537.892999999,-1067371.877,c(-555537.892999999, -1067371.877)
199,255,"dam",0,0,20369.2257994237,1154635.04297332,0.0176412676225125,0.0176411112863675,0.000886203496198179,"1",-555565.749000002,-1067471.664,c(-555565.749000002, -1067471.664)
200,256,"dam",0,0,20369.1666216229,1154635.04297332,0.0176412163701266,0.0176411112863675,0.000595675393558974,"1",-556227.905000001,-1069288.512,c(-556227.905000001, -1069288.512)
201,257,"dam",0,0,20369.086396343,1154635.04297332,0.0176411468890553,0.0176411112863675,0.000201816581354906,"1",-556229.989999998,-1069409.7,c(-556229.989999998, -1069409.7)
202,258,"dam",0,0,20369.1431658025,1154635.04297332,0.0176411960556381,0.0176411112863675,0.000480521148224206,"1",-556559.182,-1070660.215,c(-556559.182, -1070660.215)
205,259,"dam",0,0,20370.8237831517,1154635.04297332,0.0176426515955158,0.0176411112863675,0.0087313612120113,"1",-558021.973999999,-1072441.385,c(-558021.973999999, -1072441.385)
206,260,"dam",0,0,20369.1611609563,1154635.04297332,0.0176412116407824,0.0176411112863675,0.000568866741079218,"1",-553655.611000001,-1066656.141,c(-553655.611000001, -1066656.141)
207,261,"dam",0,0,20369.1046570178,1154635.04297332,0.0176411627041606,0.0176411112863675,0.000291465725550399,"1",-551486.649999999,-1064455.19,c(-551486.649999999, -1064455.19)
153,262,"dam",0,0,20369.0864537319,1154635.04297332,0.0176411469387583,0.0176411112863675,0.000202098326872452,"1",-555573.265999999,-1066857.975,c(-555573.265999999, -1066857.975)
208,263,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-543399.846000001,-1186176.812,c(-543399.846000001, -1186176.812)
209,264,"dam",0,0,20691.5563975256,1154635.04297332,0.017920429943164,0.0176411112863675,1.58333935012535,"1",-543766.234999999,-1190001.695,c(-543766.234999999, -1190001.695)
210,265,"dam",0,0,20946.2610632649,1154635.04297332,0.0181410231663554,0.0176411112863675,2.83378905032017,"1",-549230.18,-1195289.82,c(-549230.18, -1195289.82)
211,266,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-544919.340999998,-1193064.604,c(-544919.340999998, -1193064.604)
214,267,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-539308.259,-1199136.727,c(-539308.259, -1199136.727)
215,268,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-544009.188000001,-1199827.939,c(-544009.188000001, -1199827.939)
216,269,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-539896.919,-1199202.608,c(-539896.919, -1199202.608)
217,270,"dam",0,0,20369.7641043464,1154635.04297332,0.0176417338346945,0.0176411112863675,0.00352896320894572,"1",-538757.840999998,-1199134.235,c(-538757.840999998, -1199134.235)
218,271,"dam",0,0,20388.8738742925,1154635.04297332,0.0176582843196831,0.0176411112863675,0.0973466639194653,"1",-539721.460000001,-1199061.58,c(-539721.460000001, -1199061.58)
219,272,"dam",0,0,20930.3314565309,1154635.04297332,0.0181272269397201,0.0176411112863675,2.75558407552368,"1",-548005.721999999,-1198421.937,c(-548005.721999999, -1198421.937)
220,273,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-539538.874000002,-1199049.84,c(-539538.874000002, -1199049.84)
221,274,"dam",0,0,20372.0242032519,1154635.04297332,0.0176436912487876,0.0176411112863675,0.0146247159726029,"1",-534985.577,-1115886.933,c(-534985.577, -1115886.933)
222,275,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-540130.333999999,-1122076.301,c(-540130.333999999, -1122076.301)
223,276,"dam",0,0,20369.7535290588,1154635.04297332,0.0176417246757073,0.0176411112863675,0.00347704478357863,"1",-543338.107999999,-1121742.571,c(-543338.107999999, -1121742.571)
224,277,"dam",0,0,20370.8771618018,1154635.04297332,0.0176426978254049,0.0176411112863675,0.00899341890436452,"1",-543847.392999999,-1121366.908,c(-543847.392999999, -1121366.908)
225,278,"dam",0,0,20370.6794967115,1154635.04297332,0.0176425266327051,0.0176411112863675,0.00802299988146943,"1",-535270.530000001,-1116799.81,c(-535270.530000001, -1116799.81)
226,279,"dam",0,0,20380.206665965,1154635.04297332,0.0176507778713207,0.0176411112863675,0.0547957823985709,"1",-536048.609999999,-1119553.2,c(-536048.609999999, -1119553.2)
227,280,"dam",0,0,20381.5563734439,1154635.04297332,0.0176519468185886,0.0176411112863675,0.0614220501485853,"1",-537432.967999998,-1121059.577,c(-537432.967999998, -1121059.577)
228,281,"dam",0,0,20373.3180170734,1154635.04297332,0.0176448117879825,0.0176411112863675,0.0209765788271134,"1",-533186.081999999,-1114420.933,c(-533186.081999999, -1114420.933)
229,282,"dam",0,0,20370.031099344,1154635.04297332,0.017641965072261,0.0176411112863675,0.00483975119019795,"1",-534387.276999999,-1114371.909,c(-534387.276999999, -1114371.909)
230,283,"dam",0,0,20372.7413229064,1154635.04297332,0.0176443123278539,0.0176411112863675,0.0181453505644022,"1",-535583.704999998,-1117464.937,c(-535583.704999998, -1117464.937)
231,284,"dam",0,0,20370.9035469368,1154635.04297332,0.0176427206768983,0.0176411112863675,0.00912295435701454,"1",-534794.320999999,-1114821.445,c(-534794.320999999, -1114821.445)
232,285,"dam",0,0,20370.6158741176,1154635.04297332,0.0176424715307971,0.0176411112863675,0.00771065046580873,"1",-540742.384,-1121978.528,c(-540742.384, -1121978.528)
233,286,"dam",0,0,20417.9950633659,1154635.04297332,0.0176835054397683,0.0176411112863675,0.240314528447842,"1",-545178.607000001,-1121458.084,c(-545178.607000001, -1121458.084)
234,287,"dam",0,0,20375.4675833246,1154635.04297332,0.0176466734725592,0.0176411112863675,0.0315296814434758,"1",-539579.52,-1122106.29,c(-539579.52, -1122106.29)
235,288,"dam",0,0,20370.2281837743,1154635.04297332,0.017642135762066,0.0176411112863675,0.00580731951549182,"1",-541379.866,-1122029.101,c(-541379.866, -1122029.101)
236,289,"dam",0,0,20370.1024116443,1154635.04297332,0.0176420268340279,0.0176411112863675,0.00518985252963762,"1",-542265.978,-1121998.438,c(-542265.978, -1121998.438)
237,290,"dam",0,0,20369.68079925,1154635.04297332,0.0176416616862724,0.0176411112863675,0.00311998431339838,"1",-542825.68,-1121932.46,c(-542825.68, -1121932.46)
238,291,"dam",0,0,20371.2536289112,1154635.04297332,0.0176430238739791,0.0176411112863675,0.0108416503955612,"1",-533973.986000001,-1114486.501,c(-533973.986000001, -1114486.501)
239,292,"dam",0,0,21052.0435071239,1154635.04297332,0.0182326386465046,0.0176411112863675,3.35311846592178,"1",-546452.442000002,-1132455.751,c(-546452.442000002, -1132455.751)
240,293,"dam",0,0,20799.86600205,1154635.04297332,0.0180142341327939,0.0176411112863675,2.11507563423577,"1",-546451.934999999,-1122384.986,c(-546451.934999999, -1122384.986)
243,294,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-546456.320999999,-1128135.573,c(-546456.320999999, -1128135.573)
244,295,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-512488.219999999,-1140507.249,c(-512488.219999999, -1140507.249)
245,296,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-529754.879000001,-1134406.285,c(-529754.879000001, -1134406.285)
246,297,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-505926.337000001,-1138637.232,c(-505926.337000001, -1138637.232)
247,298,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-505054.993999999,-1138479.042,c(-505054.993999999, -1138479.042)
248,299,"dam",0,0,20372.4202267233,1154635.04297332,0.0176440342346287,0.0176411112863675,0.0165689576677141,"1",-509679.013,-1139881.665,c(-509679.013, -1139881.665)
249,300,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-507445.039999999,-1139270.864,c(-507445.039999999, -1139270.864)
250,301,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-502886.304000001,-1137540.061,c(-502886.304000001, -1137540.061)
251,302,"dam",0,0,20370.4687683538,1154635.04297332,0.0176423441262422,0.0176411112863675,0.00698844791940901,"1",-504290.805,-1138343.318,c(-504290.805, -1138343.318)
252,303,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-503460.213,-1137621.143,c(-503460.213, -1137621.143)
254,304,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-503282.519000001,-1137556.319,c(-503282.519000001, -1137556.319)
255,305,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-504829.293000001,-1138489.398,c(-504829.293000001, -1138489.398)
256,306,"dam",0,0,20369.1518119524,1154635.04297332,0.0176412035438483,0.0176411112863675,0.000522968645518204,"1",-508422.695,-1139394.477,c(-508422.695, -1139394.477)
257,307,"dam",0,0,20372.2325936838,1154635.04297332,0.0176438717304325,0.0176411112863675,0.0156477900977484,"1",-506078.796,-1138702.073,c(-506078.796, -1138702.073)
258,308,"dam",0,0,20369.2605361531,1154635.04297332,0.0176412977071091,0.0176411112863675,0.00105674035230961,"1",-506863.907000002,-1138880.293,c(-506863.907000002, -1138880.293)
259,309,"dam",0,0,20369.7266844253,1154635.04297332,0.017641701426254,0.0176411112863675,0.00334525346404234,"1",-502211.587000001,-1137150.319,c(-502211.587000001, -1137150.319)
260,310,"dam",1,1,20369.0452882322,1154635.04297332,0.0176411112863675,0.0176411112863675,0,"1",-502617.495000001,-1137416.601,c(-502617.495000001, -1137416.601)
261,311,"dam",0,0,20369.1258277959,1154635.04297332,0.0176411810396322,0.0176411112863675,0.000395401760757456,"1",-503019.717999998,-1137494.621,c(-503019.717999998, -1137494.621)
262,312,"dam",0,0,20369.1867527659,1154635.04297332,0.0176412338051969,0.0176411112863675,0.000694507433965894,"1",-503060.609000001,-1137481.789,c(-503060.609000001, -1137481.789)
265,313,"dam",0,0,20369.3105181706,1154635.04297332,0.0176413409952613,0.0176411112863675,0.00130212258197407,"1",-501943.533,-1136905.934,c(-501943.533, -1136905.934)
